issue_name,issue_url,article_url,author,title,year,journal,vol,doi,data_url,stata,julia,python,R,C,C++,matlab,fortran,sas
Vol. 102            No. 6             October 2012,https://www.aeaweb.org/issues/285,https://www.aeaweb.org/articles?id=10.1257/aer.102.6.2826,"Iizuka, Toshiaki.","""Physician Agency and Adoption of Generic Pharmaceuticals.""",2012,American Economic Review,"102 (6):
  2826-58.",10.1257/aer.102.6.2826,https://www.aeaweb.org/aer/data/oct2012/20090599_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 102            No. 6             October 2012,https://www.aeaweb.org/issues/285,https://www.aeaweb.org/articles?id=10.1257/aer.102.6.2859,"Chien, YiLi, Harold Cole, and Hanno Lustig.","""Is the Volatility of the Market Price of Risk Due to Intermittent Portfolio Rebalancing?""",2012,American Economic Review,"102 (6):
  2859-96.",10.1257/aer.102.6.2859,https://www.aeaweb.org/aer/data/oct2012/20100568_data.zip,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vol. 102            No. 6             October 2012,https://www.aeaweb.org/issues/285,https://www.aeaweb.org/articles?id=10.1257/aer.102.6.2923,"Giné, Xavier, Jessica Goldberg, and Dean Yang.","""Credit Market Consequences of Improved Personal Identification: Field Experimental Evidence from Malawi.""",2012,American Economic Review,"102 (6):
  2923-54.",10.1257/aer.102.6.2923,https://www.aeaweb.org/aer/data/oct2012/20101090_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 102            No. 6             October 2012,https://www.aeaweb.org/issues/285,https://www.aeaweb.org/articles?id=10.1257/aer.102.6.2955,"De Los Santos, Babur, Ali Hortaçsu, and Matthijs R. Wildenbeest.","""Testing Models of Consumer Search Using Data on Web Browsing and Purchasing Behavior.""",2012,American Economic Review,"102 (6):
  2955-80.",10.1257/aer.102.6.2955,https://www.aeaweb.org/aer/data/oct2012/20100200_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Vol. 102            No. 6             October 2012,https://www.aeaweb.org/issues/285,https://www.aeaweb.org/articles?id=10.1257/aer.102.6.2981,"Card, David, Alexandre Mas, Enrico Moretti, and Emmanuel Saez.","""Inequality at Work: The Effect of Peer Salaries on Job Satisfaction.""",2012,American Economic Review,"102 (6):
  2981-3003.",10.1257/aer.102.6.2981,https://www.aeaweb.org/aer/data/oct2012/20110453_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 102            No. 6             October 2012,https://www.aeaweb.org/issues/285,https://www.aeaweb.org/articles?id=10.1257/aer.102.6.3059,"Albouy, David Y.","""The Colonial Origins of Comparative Development: An Empirical Investigation: Comment.""",2012,American Economic Review,"102 (6):
  3059-76.",10.1257/aer.102.6.3059,https://www.aeaweb.org/aer/data/oct2012/20041216_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 102            No. 6             October 2012,https://www.aeaweb.org/issues/285,https://www.aeaweb.org/articles?id=10.1257/aer.102.6.3077,"Acemoglu, Daron, Simon Johnson, and James A. Robinson.","""The Colonial Origins of Comparative Development: An Empirical Investigation: Reply.""",2012,American Economic Review,"102 (6):
  3077-3110.",10.1257/aer.102.6.3077,https://www.aeaweb.org/aer/data/oct2012/20110390_data.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 102            No. 7             December 2012,https://www.aeaweb.org/issues/289,https://www.aeaweb.org/articles?id=10.1257/aer.102.7.3111,"Aaronson, Daniel, Sumit Agarwal, and Eric French.","""The Spending and Debt Response to Minimum Wage Hikes.""",2012,American Economic Review,"102 (7):
  3111-39.",10.1257/aer.102.7.3111,https://www.aeaweb.org/aer/data/dec2012/20110196_data.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 102            No. 7             December 2012,https://www.aeaweb.org/issues/289,https://www.aeaweb.org/articles?id=10.1257/aer.102.7.3184,"Rockoff, Jonah E., Douglas O. Staiger, Thomas J. Kane, and Eric S. Taylor.","""Information and Employee Evaluation: Evidence from a Randomized Intervention in Public Schools.""",2012,American Economic Review,"102 (7):
  3184-3213.",10.1257/aer.102.7.3184,https://www.aeaweb.org/aer/data/dec2012/20110207_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 102            No. 7             December 2012,https://www.aeaweb.org/issues/289,https://www.aeaweb.org/articles?id=10.1257/aer.102.7.3214,"Bundorf, M. Kate, Jonathan Levin, and Neale Mahoney.","""Pricing and Welfare in Health Plan Choice.""",2012,American Economic Review,"102 (7):
  3214-48.",10.1257/aer.102.7.3214,https://www.aeaweb.org/aer/data/dec2012/20100385_data.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 102            No. 7             December 2012,https://www.aeaweb.org/issues/289,https://www.aeaweb.org/articles?id=10.1257/aer.102.7.3249,"Woodward, Susan E., and Robert E. Hall.","""Diagnosing Consumer Confusion and Sub-optimal Shopping Effort: Theory and Mortgage-Market Evidence.""",2012,American Economic Review,"102 (7):
  3249-76.",10.1257/aer.102.7.3249,https://www.aeaweb.org/aer/data/dec2012/20100555_data.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Vol. 102            No. 7             December 2012,https://www.aeaweb.org/issues/289,https://www.aeaweb.org/articles?id=10.1257/aer.102.7.3277,"Nakamura, Emi, and Jón Steinsson.","""Lost in Transit: Product Replacement Bias and Pricing to Market.""",2012,American Economic Review,"102 (7):
  3277-3316.",10.1257/aer.102.7.3277,https://www.aeaweb.org/aer/data/dec2012/20101251_data.zip,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 102            No. 7             December 2012,https://www.aeaweb.org/issues/289,https://www.aeaweb.org/articles?id=10.1257/aer.102.7.3317,"Ambrus, Attila, and Ben Greiner.","""Imperfect Public Monitoring with Costly Punishment: An Experimental Study.""",2012,American Economic Review,"102 (7):
  3317-32.",10.1257/aer.102.7.3317,https://www.aeaweb.org/aer/data/dec2012/20101123_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 102            No. 7             December 2012,https://www.aeaweb.org/issues/289,https://www.aeaweb.org/articles?id=10.1257/aer.102.7.3333,"Andreoni, James, and Charles Sprenger.","""Estimating Time Preferences from Convex Budgets.""",2012,American Economic Review,"102 (7):
  3333-56.",10.1257/aer.102.7.3333,https://www.aeaweb.org/aer/data/dec2012/20101222_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 102            No. 7             December 2012,https://www.aeaweb.org/issues/289,https://www.aeaweb.org/articles?id=10.1257/aer.102.7.3357,"Andreoni, James, and Charles Sprenger.","""Risk Preferences Are Not Time Preferences.""",2012,American Economic Review,"102 (7):
  3357-76.",10.1257/aer.102.7.3357,https://www.aeaweb.org/aer/data/dec2012/20101223_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 102            No. 7             December 2012,https://www.aeaweb.org/issues/289,https://www.aeaweb.org/articles?id=10.1257/aer.102.7.3377,"Cherchye, Laurens, Bram De Rock, and Frederic Vermeulen.","""Married with Children: A Collective Labor Supply Model with Detailed Time Use and Intrahousehold Expenditure Information.""",2012,American Economic Review,"102 (7):
  3377-3405.",10.1257/aer.102.7.3377,https://www.aeaweb.org/aer/data/dec2012/20101166_data.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Vol. 102            No. 7             December 2012,https://www.aeaweb.org/issues/289,https://www.aeaweb.org/articles?id=10.1257/aer.102.7.3406,"Brambilla, Irene, Daniel Lederman, and Guido Porto.","""Exports, Export Destinations, and Skills.""",2012,American Economic Review,"102 (7):
  3406-38.",10.1257/aer.102.7.3406,https://www.aeaweb.org/aer/data/dec2012/20100553_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 102            No. 7             December 2012,https://www.aeaweb.org/issues/289,https://www.aeaweb.org/articles?id=10.1257/aer.102.7.3483,"Bowlus, Audra J., and Chris Robinson.","""Human Capital Prices, Productivity, and Growth.""",2012,American Economic Review,"102 (7):
  3483-3515.",10.1257/aer.102.7.3483,https://www.aeaweb.org/aer/data/dec2012/20080737_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 102            No. 7             December 2012,https://www.aeaweb.org/issues/289,https://www.aeaweb.org/articles?id=10.1257/aer.102.7.3516,"Faye, Michael, and Paul Niehaus.","""Political Aid Cycles.""",2012,American Economic Review,"102 (7):
  3516-30.",10.1257/aer.102.7.3516,https://www.aeaweb.org/aer/data/dec2012/20100239_data.zip,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 102            No. 7             December 2012,https://www.aeaweb.org/issues/289,https://www.aeaweb.org/articles?id=10.1257/aer.102.7.3531,"Pitt, Mark M., Mark R. Rosenzweig, and Mohammad Nazmul Hassan.","""Human Capital Investment and the Gender Division of Labor in a Brawn-Based Economy.""",2012,American Economic Review,"102 (7):
  3531-60.",10.1257/aer.102.7.3531,https://www.aeaweb.org/aer/data/dec2012/20101035_data.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 102            No. 7             December 2012,https://www.aeaweb.org/issues/289,https://www.aeaweb.org/articles?id=10.1257/aer.102.7.3561,"Arad, Ayala, and Ariel Rubinstein.","""The 11-20 Money Request Game: A Level-k Reasoning Study.""",2012,American Economic Review,"102 (7):
  3561-73.",10.1257/aer.102.7.3561,https://www.aeaweb.org/aer/data/dec2012/20101560_data.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 102            No. 7             December 2012,https://www.aeaweb.org/issues/289,https://www.aeaweb.org/articles?id=10.1257/aer.102.7.3574,"Beaman, Lori, and Jeremy Magruder.","""Who Gets the Job Referral? Evidence from a Social Networks Experiment.""",2012,American Economic Review,"102 (7):
  3574-93.",10.1257/aer.102.7.3574,https://www.aeaweb.org/aer/data/dec2012/20110226_data.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 102            No. 7             December 2012,https://www.aeaweb.org/issues/289,https://www.aeaweb.org/articles?id=10.1257/aer.102.7.3594,"Guadalupe, Maria, Olga Kuzmina, and Catherine Thomas.","""Innovation and Foreign Ownership.""",2012,American Economic Review,"102 (7):
  3594-3627.",10.1257/aer.102.7.3594,https://www.aeaweb.org/aer/data/dec2012/20101394_data.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 102            No. 7             December 2012,https://www.aeaweb.org/issues/289,https://www.aeaweb.org/articles?id=10.1257/aer.102.7.3628,"Taylor, Eric S., and John H. Tyler.","""The Effect of Evaluation on Teacher Performance.""",2012,American Economic Review,"102 (7):
  3628-51.",10.1257/aer.102.7.3628,https://www.aeaweb.org/aer/data/dec2012/20110852_data.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 102            No. 7             December 2012,https://www.aeaweb.org/issues/289,https://www.aeaweb.org/articles?id=10.1257/aer.102.7.3652,"Graff Zivin, Joshua, and Matthew Neidell.","""The Impact of Pollution on Worker Productivity.""",2012,American Economic Review,"102 (7):
  3652-73.",10.1257/aer.102.7.3652,https://www.aeaweb.org/aer/data/dec2012/20110533_data.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 102            No. 7             December 2012,https://www.aeaweb.org/issues/289,https://www.aeaweb.org/articles?id=10.1257/aer.102.7.3701,"Hong, Jay H., and José-Víctor Ríos-Rull.","""Life Insurance and Household Consumption.""",2012,American Economic Review,"102 (7):
  3701-30.",10.1257/aer.102.7.3701,https://www.aeaweb.org/aer/data/dec2012/20101202_data.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
Vol. 102            No. 7             December 2012,https://www.aeaweb.org/issues/289,https://www.aeaweb.org/articles?id=10.1257/aer.102.7.3731,"Blanes i Vidal, Jordi, Mirko Draca, and Christian Fons-Rosen.","""Revolving Door Lobbyists.""",2012,American Economic Review,"102 (7):
  3731-48.",10.1257/aer.102.7.3731,https://www.aeaweb.org/aer/data/dec2012/20100920_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 102            No. 7             December 2012,https://www.aeaweb.org/issues/289,https://www.aeaweb.org/articles?id=10.1257/aer.102.7.3749,"Fisher, Anthony C., W. Michael Hanemann, Michael J. Roberts, and Wolfram Schlenker.","""The Economic Impacts of Climate Change: Evidence from Agricultural Output and Random Fluctuations in Weather: Comment.""",2012,American Economic Review,"102 (7):
  3749-60.",10.1257/aer.102.7.3749,https://www.aeaweb.org/aer/data/dec2012/20071418_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 102            No. 7             December 2012,https://www.aeaweb.org/issues/289,https://www.aeaweb.org/articles?id=10.1257/aer.102.7.3761,"Deschênes, Olivier, and Michael Greenstone.","""The Economic Impacts of Climate Change: Evidence from Agricultural Output and Random Fluctuations in Weather: Reply.""",2012,American Economic Review,"102 (7):
  3761-73.",10.1257/aer.102.7.3761,https://www.aeaweb.org/aer/data/dec2012/20110177_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 102            No. 7             December 2012,https://www.aeaweb.org/issues/289,https://www.aeaweb.org/articles?id=10.1257/aer.102.7.3774,"Mueller, Hannes.","""Growth Dynamics: The Myth of Economic Recovery: Comment.""",2012,American Economic Review,"102 (7):
  3774-77.",10.1257/aer.102.7.3774,https://www.aeaweb.org/aer/data/dec2012/20110586_data.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 103            No. 1             February 2013,https://www.aeaweb.org/issues/295,https://www.aeaweb.org/articles?id=10.1257/aer.103.1.1,"Ashraf, Quamrul, and Oded Galor.","""The 'Out of Africa' Hypothesis, Human Genetic Diversity, and Comparative Economic Development.""",2013,American Economic Review,"103 (1):
  1-46.",10.1257/aer.103.1.1,https://www.aeaweb.org/aer/data/feb2013/20100971_data.zip,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vol. 103            No. 1             February 2013,https://www.aeaweb.org/issues/295,https://www.aeaweb.org/articles?id=10.1257/aer.103.1.107,"Naidu, Suresh, and Noam Yuchtman.","""Coercive Contract Enforcement: Law and the Labor Market in Nineteenth Century Industrial Britain.""",2013,American Economic Review,"103 (1):
  107-44.",10.1257/aer.103.1.107,https://www.aeaweb.org/aer/data/feb2013/20100770_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 103            No. 1             February 2013,https://www.aeaweb.org/issues/295,https://www.aeaweb.org/articles?id=10.1257/aer.103.1.145,"Grennan, Matthew.","""Price Discrimination and Bargaining: Empirical Evidence from Medical Devices.""",2013,American Economic Review,"103 (1):
  145-77.",10.1257/aer.103.1.145,https://www.aeaweb.org/aer/data/feb2013/20101437_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Vol. 103            No. 1             February 2013,https://www.aeaweb.org/issues/295,https://www.aeaweb.org/articles?id=10.1257/aer.103.1.178,"Einav, Liran, Amy Finkelstein, Stephen P. Ryan, Paul Schrimpf, and Mark R. Cullen.","""Selection on Moral Hazard in Health Insurance.""",2013,American Economic Review,"103 (1):
  178-219.",10.1257/aer.103.1.178,https://www.aeaweb.org/aer/data/feb2013/20110481_data.zip,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Vol. 103            No. 1             February 2013,https://www.aeaweb.org/issues/295,https://www.aeaweb.org/articles?id=10.1257/aer.103.1.220,"Busse, Meghan R., Christopher R. Knittel, and Florian Zettelmeyer.","""Are Consumers Myopic? Evidence from New and Used Car Purchases.""",2013,American Economic Review,"103 (1):
  220-56.",10.1257/aer.103.1.220,https://www.aeaweb.org/aer/data/feb2013/20091379_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 103            No. 1             February 2013,https://www.aeaweb.org/issues/295,https://www.aeaweb.org/articles?id=10.1257/aer.103.1.257,"Frakes, Michael.","""The Impact of Medical Liability Standards on Regional Variations in Physician Behavior: Evidence from the Adoption of National-Standard Rules.""",2013,American Economic Review,"103 (1):
  257-76.",10.1257/aer.103.1.257,https://www.aeaweb.org/aer/data/feb2013/20100270_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 103            No. 1             February 2013,https://www.aeaweb.org/issues/295,https://www.aeaweb.org/articles?id=10.1257/aer.103.1.277,"Aghion, Philippe, John Van Reenen, and Luigi Zingales.","""Innovation and Institutional Ownership.""",2013,American Economic Review,"103 (1):
  277-304.",10.1257/aer.103.1.277,https://www.aeaweb.org/aer/data/feb2013/20100973_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 103            No. 1             February 2013,https://www.aeaweb.org/issues/295,https://www.aeaweb.org/articles?id=10.1257/aer.103.1.305,"Bartelsman, Eric, John Haltiwanger, and Stefano Scarpetta.","""Cross-Country Differences in Productivity: The Role of Allocation and Selection.""",2013,American Economic Review,"103 (1):
  305-34.",10.1257/aer.103.1.305,https://www.aeaweb.org/aer/data/feb2013/20091235_data.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Vol. 103            No. 1             February 2013,https://www.aeaweb.org/issues/295,https://www.aeaweb.org/articles?id=10.1257/aer.103.1.378,"Koren, Miklós, and Silvana Tenreyro.","""Technological Diversification.""",2013,American Economic Review,"103 (1):
  378-414.",10.1257/aer.103.1.378,https://www.aeaweb.org/aer/data/feb2013/20091279_data.zip,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 103            No. 1             February 2013,https://www.aeaweb.org/issues/295,https://www.aeaweb.org/articles?id=10.1257/aer.103.1.415,"Brock, J. Michelle, Andreas Lange, and Erkut Y. Ozbay.","""Dictating the Risk: Experimental Evidence on Giving in Risky Environments.""",2013,American Economic Review,"103 (1):
  415-37.",10.1257/aer.103.1.415,https://www.aeaweb.org/aer/data/feb2013/20100497_data.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 103            No. 1             February 2013,https://www.aeaweb.org/issues/295,https://www.aeaweb.org/articles?id=10.1257/aer.103.1.438,"Dunbar, Geoffrey R., Arthur Lewbel, and Krishna Pendakur.","""Children's Resources in Collective Households: Identification, Estimation, and an Application to Child Poverty in Malawi.""",2013,American Economic Review,"103 (1):
  438-71.",10.1257/aer.103.1.438,https://www.aeaweb.org/aer/data/feb2013/20100732_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 103            No. 1             February 2013,https://www.aeaweb.org/issues/295,https://www.aeaweb.org/articles?id=10.1257/aer.103.1.472,"Fernández, Raquel.","""Cultural Change as Learning: The Evolution of Female Labor Force Participation over a Century.""",2013,American Economic Review,"103 (1):
  472-500.",10.1257/aer.103.1.472,https://www.aeaweb.org/aer/data/feb2013/20081123_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
